PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional,MVP
653,596,83,173,30,4,6,49,8,3,55,64,0.29,0.35,0.384,0.734,95.0,229.0,8,0,1,1,2,fletcda02,0
2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,172.0,1.0,0,0,0,0,0,flexech01,0
285,265,31,84,18,0,9,37,0,0,15,31,0.317,0.361,0.487,0.848,118.0,129.0,9,4,0,1,0,florewi01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,florody01,0
310,271,36,62,11,3,11,34,0,0,31,105,0.229,0.319,0.413,0.733,85.0,112.0,8,6,0,2,3,flowety01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,flynnbr01,0
38,35,1,2,0,0,0,1,0,0,0,19,0.057,0.057,0.057,0.114,-71.0,2.0,1,0,3,0,0,foltymi01,0
4,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,81.0,1.0,0,0,1,0,0,fontwi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fontwi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fontwi01,0
4,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,81.0,1.0,0,0,1,0,0,fontwi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fontwi01,0
163,143,30,37,7,0,12,25,0,0,17,28,0.259,0.35,0.559,0.909,137.0,80.0,0,3,0,0,2,fordmi01,0
367,317,38,72,17,1,7,39,2,0,44,100,0.227,0.325,0.353,0.678,73.0,112.0,8,3,0,2,0,forsylo01,0
574,487,69,116,24,1,19,67,8,5,74,142,0.238,0.346,0.409,0.754,100.0,199.0,6,8,1,4,1,fowlede01,0
41,40,3,6,2,0,0,1,0,0,0,14,0.15,0.171,0.2,0.371,1.0,8.0,0,1,0,0,0,fraleja01,0
201,184,20,43,8,1,7,24,0,2,9,49,0.234,0.294,0.402,0.696,84.0,74.0,8,7,0,1,0,francty01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,francen01,0
428,389,48,91,17,0,17,56,0,0,36,61,0.234,0.297,0.409,0.705,81.0,159.0,14,0,0,3,19,francma02,0
608,554,80,154,33,7,10,50,5,5,40,75,0.278,0.336,0.417,0.753,98.0,231.0,6,9,4,1,4,fraziad01,0
246,225,31,60,14,0,12,38,1,2,16,70,0.267,0.317,0.489,0.806,111.0,110.0,2,2,0,3,1,frazicl01,0
499,447,63,112,19,2,21,67,1,2,40,106,0.251,0.329,0.443,0.772,105.0,198.0,9,12,0,0,1,frazito01,0
31,23,1,2,0,0,0,0,0,0,3,15,0.087,0.192,0.087,0.279,-27.0,2.0,1,0,5,0,0,freelky01,0
692,597,113,176,34,2,38,121,6,3,87,127,0.295,0.389,0.549,0.938,135.0,328.0,17,6,0,2,11,freemfr01,0
213,177,27,49,8,0,4,24,1,2,22,61,0.277,0.362,0.39,0.752,97.0,69.0,2,4,6,4,0,freemmi01,0
186,162,35,51,13,0,11,29,0,0,23,44,0.315,0.403,0.599,1.002,160.0,97.0,7,1,0,0,0,freesda01,0
20,15,2,1,0,0,0,1,0,0,4,5,0.067,0.25,0.067,0.317,-9.0,1.0,1,0,0,1,0,freitda01,0
4,2,1,0,0,0,0,1,0,0,1,0,0.0,0.25,0.0,0.25,-21.0,0.0,0,0,0,1,0,freitda01,0
16,13,1,1,0,0,0,0,0,0,3,5,0.077,0.25,0.077,0.327,-8.0,1.0,1,0,0,0,0,freitda01,0
65,56,11,11,4,0,0,4,0,0,5,16,0.196,0.262,0.268,0.53,36.0,15.0,0,0,4,0,0,friedma01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fryja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,frypa01,0
56,55,8,12,1,0,3,7,1,0,1,20,0.218,0.232,0.4,0.632,50.0,22.0,0,0,0,0,0,fuentjo01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,fulmeca01,0
4,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,81.0,1.0,1,0,1,0,0,gagnodr01,0
15,15,1,2,0,0,0,0,0,0,0,7,0.133,0.133,0.133,0.267,-29.0,2.0,1,0,0,0,0,galero01,0
142,126,14,30,7,0,3,12,0,1,11,28,0.238,0.312,0.365,0.677,78.0,46.0,3,3,1,1,0,gallaca01,0
3,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,1,0,0,gallegi01,0
24,19,2,2,0,0,0,1,0,0,0,8,0.105,0.105,0.105,0.211,-44.0,2.0,0,0,5,0,0,galleza01,0
11,10,1,1,0,0,0,0,0,0,0,5,0.1,0.1,0.1,0.2,-46.0,1.0,0,0,1,0,0,galleza01,0
13,9,1,1,0,0,0,1,0,0,0,3,0.111,0.111,0.111,0.222,-42.0,1.0,0,0,4,0,0,galleza01,0
297,241,54,61,15,1,22,49,4,2,52,114,0.253,0.389,0.598,0.986,145.0,144.0,0,2,1,1,4,gallojo01,0
54,54,6,9,1,0,0,1,2,0,0,17,0.167,0.167,0.185,0.352,-6.0,10.0,0,0,0,0,0,gallois01,0
589,557,67,145,28,1,23,70,4,2,28,145,0.26,0.296,0.438,0.734,91.0,244.0,14,1,1,2,1,galvifr01,0
473,450,55,120,24,1,18,54,4,1,21,112,0.267,0.299,0.444,0.743,96.0,200.0,11,0,1,1,1,galvifr01,0
116,107,12,25,4,0,5,16,0,1,7,33,0.234,0.284,0.411,0.696,74.0,44.0,3,1,0,1,0,galvifr01,0
356,311,47,77,18,0,7,33,2,2,40,104,0.248,0.337,0.373,0.71,85.0,116.0,0,3,0,2,2,gamelbe01,0
3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gantjo01,0
46,42,5,6,1,0,2,5,0,0,4,21,0.143,0.217,0.31,0.527,38.0,13.0,1,0,0,0,1,garciar01,0
530,489,61,138,25,2,20,72,10,4,31,125,0.282,0.332,0.464,0.796,112.0,227.0,15,7,0,3,2,garciav01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garcied01,0
372,311,52,77,13,4,4,31,0,2,53,83,0.248,0.364,0.354,0.718,94.0,110.0,4,5,1,2,1,garcigr01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,garcija04,0
618,577,93,161,27,3,8,40,15,5,21,139,0.279,0.31,0.378,0.688,83.0,218.0,6,6,11,3,0,garcile02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garcilu03,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,garciri01,0
80,72,8,15,2,2,5,11,0,0,7,35,0.208,0.275,0.5,0.775,95.0,36.0,2,0,0,1,0,garciro02,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,1,0,0,0,0,garciyi01,0
550,491,86,123,26,7,28,74,10,2,52,108,0.251,0.325,0.503,0.829,117.0,247.0,6,4,0,3,0,gardnbr01,0
53,48,8,12,4,0,3,6,0,0,5,19,0.25,0.321,0.521,0.842,117.0,25.0,0,0,0,0,1,garliky01,0
101,86,14,21,5,0,3,14,0,0,10,22,0.244,0.35,0.407,0.757,102.0,35.0,1,4,0,0,0,garnedu01,0
82,69,11,16,3,0,2,7,0,0,8,18,0.232,0.346,0.362,0.708,89.0,25.0,1,4,0,0,0,garnedu01,0
19,17,3,5,2,0,1,7,0,0,2,4,0.294,0.368,0.588,0.957,154.0,10.0,0,0,0,0,0,garnedu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garream01,0
359,311,70,85,16,1,31,67,0,0,41,87,0.273,0.365,0.63,0.995,157.0,196.0,5,5,0,2,0,garvemi01,0
27,27,1,1,0,0,0,0,0,0,0,18,0.037,0.037,0.037,0.074,-81.0,1.0,1,0,0,0,0,gausmke01,0
27,27,1,1,0,0,0,0,0,0,0,18,0.037,0.037,0.037,0.074,-81.0,1.0,1,0,0,0,0,gausmke01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gausmke01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gavigsa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gearrco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gearrco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gearrco01,0
139,133,15,30,7,0,2,11,0,0,2,41,0.226,0.245,0.323,0.568,46.0,43.0,1,2,0,2,0,gennesc01,0
72,69,4,15,3,0,0,5,0,0,1,20,0.217,0.236,0.261,0.497,27.0,18.0,0,1,0,1,0,gennesc01,0
67,64,11,15,4,0,2,6,0,0,1,21,0.234,0.254,0.391,0.644,68.0,25.0,1,1,0,1,0,gennesc01,0
26,24,0,1,1,0,0,0,0,0,2,15,0.042,0.115,0.083,0.199,-45.0,2.0,0,0,0,0,0,gerbemi01,0
8,8,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,-100.0,0.0,1,0,0,0,0,germado01,0
4,1,0,0,0,0,0,0,0,0,1,1,0.0,0.5,0.0,0.5,55.0,0.0,0,0,2,0,0,gibsoky01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gileske01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,ginkeke01,0
4,4,0,1,0,0,0,2,0,0,0,3,0.25,0.25,0.25,0.5,35.0,1.0,0,0,0,0,0,giolilu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,givenmy01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,glasnty01,0
23,19,3,3,0,0,0,2,0,0,3,10,0.158,0.273,0.158,0.431,18.0,3.0,0,0,1,0,0,godleza01,0
22,18,3,3,0,0,0,2,0,0,3,9,0.167,0.286,0.167,0.452,23.0,3.0,0,0,1,0,0,godleza01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,godleza01,0
163,144,13,36,6,1,2,10,0,1,17,44,0.25,0.333,0.347,0.681,84.0,50.0,7,1,1,0,1,goinsry01,0
682,597,97,155,25,1,34,97,3,1,78,166,0.26,0.346,0.476,0.821,115.0,284.0,11,2,0,3,2,goldspa01,0
358,314,36,70,16,0,12,43,2,0,38,84,0.223,0.316,0.389,0.704,81.0,122.0,7,5,0,1,6,gomesya01,0
99,86,10,17,3,0,3,10,4,1,7,30,0.198,0.278,0.337,0.616,65.0,29.0,3,3,2,1,0,gomezca01,0
14,13,2,4,0,0,0,1,0,0,0,4,0.308,0.308,0.308,0.615,64.0,4.0,0,0,1,0,0,gonsoto01,0
6,5,1,1,1,0,0,0,0,0,0,4,0.2,0.2,0.4,0.6,57.0,2.0,0,0,1,0,0,gonzama02,0
166,145,21,29,3,0,3,10,0,3,18,52,0.2,0.289,0.283,0.572,51.0,41.0,3,1,0,2,1,gonzaca01,0
117,105,13,22,1,0,2,7,0,1,10,33,0.21,0.282,0.276,0.558,48.0,29.0,2,1,0,1,0,gonzaca01,0
49,40,8,7,2,0,1,3,0,2,8,19,0.175,0.306,0.3,0.606,60.0,12.0,1,0,0,1,1,gonzaca01,0
24,24,0,1,0,0,0,2,0,0,0,15,0.042,0.042,0.042,0.083,-79.0,1.0,0,0,0,0,0,gonzach01,0
156,142,15,36,4,1,1,6,4,1,9,37,0.254,0.301,0.317,0.618,64.0,45.0,5,1,3,1,3,gonzaer01,0
28,25,1,1,0,0,0,0,0,0,1,17,0.04,0.077,0.04,0.117,-68.0,1.0,0,0,2,0,0,gonzagi01,0
463,425,52,112,19,0,15,55,1,0,31,98,0.264,0.322,0.414,0.736,94.0,176.0,7,6,0,1,2,gonzama01,0
472,423,61,105,27,5,12,45,12,3,46,138,0.248,0.322,0.421,0.743,94.0,178.0,7,1,0,2,1,goodrni01,0
458,413,65,108,29,3,17,47,7,3,38,129,0.262,0.326,0.47,0.796,108.0,194.0,3,3,1,3,2,goodwbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,goodyni01,0
633,556,77,148,31,1,13,76,5,3,51,100,0.266,0.345,0.396,0.741,95.0,220.0,13,19,1,6,4,gordoal01,0
58,51,13,14,2,1,0,1,13,5,6,18,0.275,0.362,0.353,0.715,91.0,18.0,0,1,0,0,0,gorete01,0
68,65,5,17,3,0,0,7,0,0,3,16,0.262,0.294,0.308,0.602,57.0,20.0,1,0,0,0,0,gosseph01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gotttr01,0
3,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gracema02,0
632,513,79,126,26,2,28,77,5,1,109,139,0.246,0.38,0.468,0.848,119.0,240.0,16,5,0,5,2,grandya01,0
363,317,44,58,17,1,12,34,0,3,41,98,0.183,0.281,0.356,0.637,68.0,113.0,3,3,0,2,1,grandcu01,0
18,18,1,4,0,0,0,1,0,0,0,4,0.222,0.222,0.222,0.444,14.0,4.0,0,0,0,0,0,grateju01,0
59,47,1,3,0,0,0,1,0,0,3,22,0.064,0.12,0.064,0.184,-52.0,3.0,2,0,9,0,0,grayjo02,0
60,46,3,7,0,1,0,3,0,0,2,19,0.152,0.188,0.196,0.383,-2.0,9.0,0,0,12,0,0,grayso01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,greench03,0
16,14,1,2,1,0,0,1,0,0,2,6,0.143,0.25,0.214,0.464,26.0,3.0,2,0,0,0,0,greenza01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greensh02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greensh02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greensh02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gregelu01,0
344,324,47,77,14,2,16,61,2,1,17,53,0.238,0.276,0.441,0.718,87.0,143.0,5,1,0,2,1,gregodi01,0
224,208,18,42,5,1,5,19,0,0,13,70,0.202,0.251,0.308,0.559,47.0,64.0,5,1,1,1,0,greingr01,0
56,50,7,14,4,1,3,8,1,1,2,12,0.28,0.308,0.58,0.888,122.0,29.0,2,0,4,0,0,greinza01,0
54,48,7,13,4,1,3,8,1,0,2,11,0.271,0.3,0.583,0.883,121.0,28.0,2,0,4,0,0,greinza01,0
2,2,0,1,0,0,0,0,0,1,0,1,0.5,0.5,0.5,1.0,165.0,1.0,0,0,0,0,0,greinza01,0
628,586,75,136,29,5,31,80,2,1,35,163,0.232,0.28,0.457,0.738,93.0,268.0,20,5,0,2,0,grichra01,0
183,156,24,36,6,2,6,24,1,0,20,48,0.231,0.328,0.41,0.738,90.0,64.0,3,4,0,3,0,grishtr01,0
482,420,57,101,21,3,6,38,9,4,59,86,0.24,0.334,0.348,0.682,87.0,146.0,7,1,0,2,2,grossro01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,grotzza01,0
9,9,0,1,1,0,0,1,0,0,0,2,0.111,0.111,0.222,0.333,-17.0,2.0,1,0,0,0,0,grullde01,0
1,0,0,0,0,0,0,0,0,0,1,0,,1.0,,,,0.0,0,0,0,0,0,gsellro01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guerrde01,0
5,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,2,0,0,guerrja01,0
5,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,2,0,0,guerrja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guerrja02,0
3,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,75.0,1.0,0,0,0,0,0,guerrju02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guerrta01,0
514,464,52,126,26,2,15,69,0,1,46,91,0.272,0.339,0.433,0.772,106.0,201.0,17,2,0,2,0,guerrvl02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guerrta02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guilbta01,0
70,61,8,15,4,0,1,3,0,0,7,14,0.246,0.324,0.361,0.684,84.0,22.0,2,0,2,0,0,guilllu01,0
343,314,52,87,19,2,20,50,6,4,20,86,0.277,0.327,0.541,0.869,127.0,170.0,4,5,1,3,0,gurrilo01,0
612,564,85,168,40,2,31,104,5,3,37,65,0.298,0.343,0.541,0.884,126.0,305.0,12,5,0,6,2,gourryu01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gustaja01,0
79,73,4,19,2,1,1,11,1,0,5,24,0.26,0.304,0.356,0.66,73.0,26.0,2,0,0,1,0,gutieke01,0
295,256,34,56,20,0,10,36,1,2,32,87,0.219,0.308,0.414,0.723,81.0,106.0,7,3,0,4,1,guzmaro01,0
101,92,6,16,1,0,2,9,2,0,9,24,0.174,0.248,0.25,0.498,33.0,23.0,3,0,0,0,0,gyorkje01,0
62,56,5,11,0,0,2,7,2,0,6,14,0.196,0.274,0.304,0.578,54.0,17.0,1,0,0,0,0,gyorkje01,0
39,36,1,5,1,0,0,2,0,0,3,10,0.139,0.205,0.167,0.372,1.0,6.0,2,0,0,0,0,gyorkje01,0
17,16,1,1,0,0,1,3,0,0,1,8,0.063,0.118,0.25,0.368,-8.0,4.0,0,0,0,0,0,haaseer01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,haderjo01,0
4,4,2,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,haggesa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hahnje01,0
46,42,1,6,1,0,0,4,0,0,1,15,0.143,0.178,0.167,0.344,-9.0,7.0,2,1,1,1,0,hamelco01,0
353,316,41,69,14,2,0,15,22,6,32,87,0.218,0.289,0.275,0.564,50.0,87.0,1,0,3,2,1,hamilbi02,0
305,275,32,58,12,2,0,12,18,5,25,74,0.211,0.275,0.269,0.544,45.0,74.0,1,0,3,2,0,hamilbi02,0
48,41,9,11,2,0,0,3,4,1,7,13,0.268,0.375,0.317,0.692,80.0,13.0,0,0,0,0,1,hamilbi02,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hammejd01,0
327,299,40,74,9,4,8,27,15,3,24,88,0.247,0.302,0.385,0.686,67.0,115.0,2,0,2,2,1,hampsga01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,handbr01,0
283,246,46,54,13,1,15,32,4,0,30,81,0.22,0.314,0.463,0.778,108.0,114.0,3,5,0,2,1,hanigmi01,0
48,43,5,7,0,0,0,4,1,0,3,17,0.163,0.229,0.163,0.392,9.0,7.0,0,1,0,1,1,hansoal01,0
156,140,25,37,7,1,11,30,2,0,15,39,0.264,0.333,0.564,0.898,128.0,79.0,1,0,0,1,0,happia01,0
4,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,1,0,0,happja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hardybl01,0
682,573,98,149,36,1,35,114,15,3,99,178,0.26,0.372,0.51,0.882,126.0,292.0,10,6,0,4,11,harpebr03,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,harpery01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,harriwi10,0
147,137,10,24,7,1,1,8,4,2,6,27,0.175,0.218,0.263,0.48,27.0,36.0,0,2,0,2,0,harrijo05,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hartdo01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hartdo01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hartdo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hartlge01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,harvehu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,harvejo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,harvejo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,harvejo01,0
242,222,30,59,14,0,5,26,4,0,14,60,0.266,0.324,0.396,0.72,86.0,88.0,7,5,1,0,1,haselad01,0
75,68,12,21,6,0,4,13,2,0,7,13,0.309,0.373,0.574,0.947,146.0,39.0,0,0,0,0,0,haysau01,0
187,169,24,40,16,0,7,26,0,0,13,40,0.237,0.289,0.456,0.744,98.0,77.0,1,1,0,4,0,healyry01,0
221,203,34,49,12,1,9,33,3,1,14,48,0.241,0.299,0.443,0.742,92.0,90.0,3,3,0,1,0,hechaad01,0
151,142,20,29,7,0,5,18,3,1,8,33,0.204,0.252,0.359,0.611,62.0,51.0,2,1,0,0,0,hechaad01,0
70,61,14,20,5,1,4,15,0,0,6,15,0.328,0.4,0.639,1.039,158.0,39.0,1,2,0,1,0,hechaad01,0
347,312,28,55,9,0,11,36,1,0,27,109,0.176,0.252,0.311,0.563,50.0,97.0,3,5,2,1,3,hedgeau01,0
85,75,8,16,6,0,2,7,1,2,9,20,0.213,0.306,0.373,0.679,72.0,28.0,3,1,0,0,0,heinesc01,0
12,11,1,3,1,0,1,2,0,0,0,4,0.273,0.273,0.636,0.909,129.0,7.0,0,0,1,0,0,heinety01,0
13,9,3,1,0,0,0,0,0,0,2,4,0.111,0.273,0.111,0.384,7.0,1.0,0,0,2,0,0,hellije01,0
3,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,79.0,1.0,0,0,0,0,0,helslry01,0
64,54,1,8,1,0,0,5,0,0,2,29,0.148,0.193,0.167,0.36,-4.0,9.0,1,1,7,0,0,hendrky01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hendrli01,0
231,204,31,46,13,0,5,20,2,2,18,60,0.225,0.306,0.363,0.668,80.0,74.0,4,6,2,1,0,heredgu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hergeji01,0
46,36,7,5,1,1,0,3,2,0,5,19,0.139,0.304,0.222,0.527,45.0,8.0,1,4,0,1,0,hermomi01,0
667,612,77,171,31,3,14,71,9,2,45,100,0.279,0.333,0.408,0.741,92.0,250.0,9,6,0,4,4,hernace02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hernada02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hernada01,0
24,19,0,1,0,0,0,0,0,0,1,10,0.053,0.1,0.053,0.153,-57.0,1.0,0,0,4,0,0,hernael01,0
460,414,57,98,19,1,17,64,4,0,36,97,0.237,0.304,0.411,0.715,87.0,170.0,9,6,0,4,3,hernaen02,0
3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hernafe02,0
57,49,5,7,1,2,0,2,1,0,5,14,0.143,0.218,0.245,0.463,20.0,12.0,0,0,2,1,0,hernago01,0
155,148,18,37,7,0,2,11,1,2,3,42,0.25,0.279,0.338,0.617,59.0,50.0,1,3,1,0,0,hernama02,0
464,417,58,96,19,2,26,65,6,3,45,153,0.23,0.306,0.472,0.778,105.0,197.0,8,1,0,1,1,hernate01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,herreke01,0
139,126,12,28,10,1,1,16,2,2,11,33,0.222,0.288,0.341,0.629,63.0,43.0,0,1,0,1,0,herreod01,0
119,105,10,21,6,0,2,11,4,1,11,27,0.2,0.288,0.314,0.602,60.0,33.0,2,2,1,0,1,herrero02,0
94,84,9,17,3,0,1,8,0,0,9,29,0.202,0.28,0.274,0.553,53.0,23.0,4,0,1,0,0,herrmch01,0
4,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,1,0,0,hessda01,0
589,513,78,129,20,4,21,62,8,3,68,110,0.251,0.343,0.429,0.772,100.0,220.0,12,5,0,3,5,heywaja01,0
255,221,41,52,10,0,12,36,1,2,31,72,0.235,0.325,0.443,0.769,103.0,98.0,2,0,0,3,0,hicksaa01,0
333,319,29,67,15,0,13,35,1,1,13,109,0.21,0.24,0.379,0.62,60.0,121.0,7,0,0,1,0,hicksjo02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hicksjo03,0
57,56,8,12,5,0,3,11,0,0,0,26,0.214,0.211,0.464,0.675,72.0,26.0,1,0,0,1,0,higasky01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hildetr01,0
20,18,0,3,1,0,0,1,0,0,1,9,0.167,0.211,0.222,0.433,15.0,4.0,0,0,1,0,0,hillri01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hillti01,0
87,77,13,21,4,2,7,13,2,0,9,23,0.273,0.356,0.649,1.006,138.0,50.0,1,1,0,0,0,hillisa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hiranyo01,0
348,314,51,95,23,2,19,49,9,3,25,107,0.303,0.368,0.57,0.938,138.0,179.0,6,8,0,1,1,hiurake01,0
82,78,13,22,1,1,3,17,0,0,3,11,0.282,0.305,0.436,0.741,90.0,34.0,3,0,0,1,1,hoernni01,0
24,21,2,5,0,0,0,1,0,0,0,9,0.238,0.238,0.238,0.476,18.0,5.0,0,0,3,0,0,hoffmje02,0
129,115,12,32,6,0,4,12,0,1,11,21,0.278,0.344,0.435,0.779,105.0,50.0,5,1,1,1,2,holadbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,holdejo02,0
16,14,0,1,0,0,0,0,0,0,1,10,0.071,0.133,0.071,0.205,-43.0,1.0,0,0,1,0,0,hollade01,0
13,12,0,1,0,0,0,0,0,0,0,8,0.083,0.083,0.083,0.167,-55.0,1.0,0,0,1,0,0,hollade01,0
