PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional,MVP
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hudsoda02,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hudsoda01,0
12,12,0,2,1,0,0,1,0,0,0,0,0.167,0.167,0.25,0.417,13.0,3.0,0,0,0,0,0,hudsojo03,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hugheja02,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hugheph01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hugheph01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hugheph01,0
305,282,34,68,13,2,10,31,2,1,22,85,0.241,0.298,0.408,0.706,95.0,115.0,8,1,0,0,2,hundlni01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hunteto02,0
5,4,0,1,0,0,0,0,0,0,1,2,0.25,0.4,0.25,0.65,80.0,1.0,0,0,0,0,0,hutchdr01,0
4,3,0,1,0,0,0,0,0,0,1,1,0.333,0.5,0.333,0.833,131.0,1.0,0,0,0,0,0,hutchdr01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hutchdr01,0
360,299,36,67,13,1,11,36,0,0,50,87,0.224,0.345,0.385,0.73,85.0,115.0,13,7,1,3,5,iannech01,0
464,432,43,116,31,3,5,48,15,6,19,47,0.269,0.31,0.389,0.699,88.0,168.0,11,8,3,2,0,iglesjo01,0
3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,iglesra01,0
660,597,83,158,27,6,10,61,28,14,49,86,0.265,0.325,0.38,0.705,90.0,227.0,6,6,4,4,1,inciaen01,0
375,347,29,85,17,1,3,32,3,3,26,133,0.245,0.299,0.326,0.624,75.0,113.0,8,1,0,1,2,jacksau01,0
165,149,12,36,8,0,0,13,2,1,14,59,0.242,0.309,0.295,0.604,71.0,44.0,4,1,0,1,2,jacksau01,0
210,198,17,49,9,1,3,19,1,2,12,74,0.247,0.29,0.348,0.639,79.0,69.0,4,0,0,0,0,jacksau01,0
2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,jacksed01,0
3,1,1,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,52.0,0.0,1,0,1,0,0,jackslu01,0
387,347,45,90,12,3,4,17,24,7,37,73,0.259,0.332,0.346,0.678,90.0,120.0,7,1,2,0,0,jankotr01,0
95,81,12,20,6,0,3,8,0,0,9,17,0.247,0.347,0.432,0.779,115.0,35.0,1,4,0,1,0,janseda01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,janseke01,0
586,527,74,141,19,7,3,40,4,3,33,95,0.268,0.33,0.347,0.678,83.0,183.0,11,18,5,3,0,jayjo02,0
266,238,28,73,9,2,1,18,3,2,19,39,0.307,0.363,0.374,0.737,104.0,89.0,4,3,4,2,0,jayjo02,0
320,289,46,68,10,5,2,22,1,1,14,56,0.235,0.304,0.325,0.629,68.0,94.0,7,15,1,1,0,jayjo02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,jeffrje01,0
3,3,1,2,1,0,0,0,0,0,0,1,0.667,0.667,1.0,1.667,340.0,3.0,0,0,0,0,0,jennida01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,jerezwi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,jimenjo02,0
4,4,1,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,36.0,1.0,0,0,0,0,0,johnsbr02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,johnsdj01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,johnsji04,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,johnspi01,0
11,10,0,0,0,0,0,0,0,0,0,4,0.0,0.091,0.0,0.091,-71.0,0.0,0,1,0,0,0,johnssh01,0
613,580,54,163,35,0,15,63,7,1,24,93,0.281,0.313,0.419,0.732,101.0,243.0,21,5,0,4,1,jonesad01,0
467,429,54,89,22,6,11,34,13,5,24,142,0.207,0.266,0.364,0.63,69.0,156.0,9,11,1,2,0,jonesja07,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,jonesna01,0
8,8,2,3,0,0,2,3,0,0,0,5,0.375,0.375,1.125,1.5,297.0,9.0,0,0,0,0,0,jonesry01,0
280,265,28,58,14,2,3,17,2,1,10,68,0.219,0.254,0.321,0.575,58.0,85.0,3,3,1,1,0,josepca01,0
19,18,1,4,1,0,0,3,0,0,1,5,0.222,0.263,0.278,0.541,50.0,5.0,0,0,0,0,0,josepco01,0
246,207,34,43,9,0,7,15,0,2,35,53,0.208,0.322,0.353,0.675,88.0,73.0,3,1,1,2,2,joycema01,0
498,413,77,115,22,0,27,67,6,3,76,152,0.278,0.392,0.528,0.919,150.0,218.0,10,4,0,5,3,judgeaa01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,junisja01,0
1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,1,0,0,juradar01,0
5,4,0,0,0,0,0,0,0,1,1,1,0.0,0.2,0.0,0.2,-37.0,0.0,0,0,0,0,0,kaczmke01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kahnlto01,0
6,6,0,2,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,85.0,2.0,0,0,0,0,0,kangju01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kelake01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kelake01,0
3,3,1,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,85.0,1.0,0,0,0,0,0,kellebr01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,kellesh01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,kellesh01,0
42,35,1,4,0,0,0,3,0,0,3,7,0.114,0.205,0.114,0.319,-9.0,4.0,0,1,3,0,0,kellyca02,0
6,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,2,0,0,kellyca01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kellyjo05,0
12,11,1,1,0,0,0,0,0,0,1,2,0.091,0.167,0.091,0.258,-25.0,1.0,1,0,0,0,0,kellyty01,0
506,462,62,134,25,0,21,85,0,0,36,115,0.29,0.338,0.481,0.818,121.0,222.0,14,1,0,7,2,kempma01,0
295,255,37,67,15,0,6,30,9,3,32,44,0.263,0.351,0.392,0.743,105.0,100.0,7,3,3,1,1,kempto01,0
160,152,17,46,14,0,4,12,1,1,5,29,0.303,0.331,0.474,0.805,110.0,72.0,6,2,0,1,1,kendrho01,0
9,8,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100.0,0.0,1,0,1,0,0,kennebr02,0
2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,177.0,1.0,0,0,0,0,0,kenneia01,0
611,532,80,119,30,4,20,58,4,5,71,96,0.224,0.319,0.408,0.727,97.0,217.0,8,5,0,3,2,keplema01,0
57,46,1,11,2,0,0,7,0,0,7,11,0.239,0.34,0.283,0.622,73.0,13.0,0,0,4,0,0,kershcl01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,keuchda01,0
143,125,16,29,5,0,2,13,0,0,16,28,0.232,0.322,0.32,0.642,71.0,40.0,2,1,0,1,0,kiebosp01,0
367,332,44,72,12,9,7,29,10,5,25,91,0.217,0.282,0.37,0.653,80.0,123.0,4,6,2,2,2,kiermke01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kimbrcr01,0
396,356,43,93,18,2,4,34,7,5,28,62,0.261,0.325,0.357,0.682,80.0,127.0,14,6,5,1,1,kineris01,0
484,452,55,102,23,2,8,35,10,3,24,126,0.226,0.267,0.338,0.605,61.0,153.0,2,3,0,5,1,kingesc01,0
25,23,1,2,1,0,0,4,0,0,1,10,0.087,0.16,0.13,0.29,-18.0,3.0,0,1,0,0,0,kinghni01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kinlety01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kinlety01,0
534,487,66,117,26,0,14,48,16,7,40,64,0.24,0.301,0.38,0.681,86.0,185.0,15,4,0,3,0,kinslia01,0
391,355,49,85,20,0,13,32,9,4,30,40,0.239,0.304,0.406,0.71,94.0,144.0,10,4,0,2,0,kinslia01,0
143,132,17,32,6,0,1,16,7,3,10,24,0.242,0.294,0.311,0.604,64.0,41.0,5,0,0,1,0,kinslia01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,kintzbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kintzbr01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,kintzbr01,0
601,530,65,122,28,1,18,75,7,1,60,112,0.23,0.315,0.389,0.704,90.0,206.0,5,7,1,3,1,kipnija01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,kittran01,0
14,13,3,3,0,2,0,0,0,0,0,6,0.231,0.286,0.538,0.824,112.0,7.0,0,1,0,0,0,kivlepa01,0
6,6,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,klubeco01,0
215,187,19,37,6,2,4,15,1,0,24,75,0.198,0.294,0.316,0.61,64.0,59.0,2,2,1,1,1,knappan01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,knebeco01,0
23,17,1,1,0,0,0,0,0,0,3,11,0.059,0.2,0.059,0.259,-26.0,1.0,0,0,3,0,0,kochma01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kolarad01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kontoge01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kontoge01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kontoge01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kontoge01,0
73,69,7,15,4,1,1,8,0,1,2,15,0.217,0.236,0.348,0.584,56.0,24.0,2,0,1,1,0,kozmape01,0
40,37,5,5,0,0,0,4,0,0,2,20,0.135,0.175,0.135,0.31,-13.0,5.0,0,0,0,1,0,krameke01,0
219,203,18,48,6,0,6,23,1,0,6,40,0.236,0.28,0.355,0.634,69.0,72.0,8,7,1,2,0,kratzer01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,krehbjo01,0
27,21,2,3,0,0,0,1,0,0,0,5,0.143,0.143,0.143,0.286,-21.0,3.0,0,0,6,0,0,kuhlch01,0
192,169,23,45,8,0,1,19,0,1,17,27,0.266,0.34,0.331,0.672,81.0,56.0,5,2,0,0,1,lasteto01,0
64,59,9,20,1,1,0,6,3,1,3,9,0.339,0.375,0.39,0.765,116.0,23.0,2,1,0,1,1,lagarju01,0
180,165,15,46,11,0,2,18,2,2,10,53,0.279,0.322,0.382,0.704,93.0,63.0,3,2,0,3,0,lamarry01,0
109,99,7,26,5,0,0,8,1,1,8,33,0.263,0.321,0.313,0.634,75.0,31.0,3,1,0,1,0,lamarry01,0
71,66,8,20,6,0,2,10,1,1,2,20,0.303,0.324,0.485,0.809,120.0,32.0,0,1,0,2,0,lamarry01,0
238,207,34,46,8,0,6,31,1,2,26,65,0.222,0.307,0.348,0.655,74.0,72.0,4,1,0,4,0,lambja01,0
37,30,1,2,1,0,0,1,0,0,1,15,0.067,0.094,0.1,0.194,-46.0,3.0,0,0,5,1,0,lauerer01,0
176,156,27,45,12,1,5,19,7,1,16,50,0.288,0.358,0.474,0.832,129.0,74.0,0,2,0,2,0,laurera01,0
6,6,1,4,1,0,0,1,0,0,0,1,0.667,0.667,0.833,1.5,311.0,5.0,0,0,0,0,0,lavarry01,0
1,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,463.0,1.0,0,0,0,0,0,lawde01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lawreca01,0
4,4,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,leakemi01,0
4,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,89.0,1.0,0,0,1,0,0,leblawa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,leclejo01,0
18,17,0,3,0,0,0,2,0,0,1,8,0.176,0.222,0.176,0.399,13.0,3.0,0,0,0,0,0,leebr01,0
3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,leitema02,0
3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,leitema02,0
581,533,90,147,32,2,15,62,6,5,37,82,0.276,0.321,0.428,0.749,88.0,228.0,14,2,2,7,0,lemahdj01,0
288,265,30,47,12,0,5,22,1,0,15,75,0.177,0.232,0.279,0.511,37.0,74.0,6,4,3,1,0,leonsa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,leonedo01,0
65,59,4,7,0,0,1,9,0,0,0,22,0.119,0.119,0.169,0.288,-24.0,10.0,1,0,6,0,0,lestejo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lewicar01,0
1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,liberad01,0
73,65,15,16,6,1,1,6,0,1,8,17,0.246,0.329,0.415,0.744,100.0,27.0,0,0,0,0,0,lintz02,0
745,661,129,183,42,2,38,92,25,10,70,107,0.277,0.352,0.519,0.871,132.0,343.0,5,8,3,3,7,lindofr01,0
2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,1,0,0,liriafr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,litteza01,0
7,7,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,livelbe01,0
7,7,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,livelbe01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,livelbe01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,loaisjo01,0
57,49,3,7,2,1,0,4,0,0,7,15,0.143,0.246,0.224,0.47,34.0,11.0,2,0,0,1,0,lobatjo01,0
14,11,6,2,1,0,0,0,4,0,2,5,0.182,0.357,0.273,0.63,76.0,3.0,0,1,0,0,0,locasti01,0
5,4,0,0,0,0,0,0,0,0,1,4,0.0,0.2,0.0,0.2,-37.0,0.0,0,0,0,0,0,lockewa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,loganbo02,0
512,480,51,117,25,4,16,54,3,1,22,101,0.244,0.281,0.413,0.694,91.0,198.0,11,5,0,5,3,longoev01,0
2,2,1,1,1,0,0,2,0,0,0,1,0.5,0.5,1.0,1.5,290.0,2.0,0,0,0,0,0,lopezjo02,0
2,2,1,1,1,0,0,2,0,0,0,1,0.5,0.5,1.0,1.5,290.0,2.0,0,0,0,0,0,lopezjo02,0
18,16,1,3,0,0,0,0,0,0,1,8,0.188,0.235,0.188,0.423,20.0,3.0,0,0,1,0,0,lopezpa01,0
117,102,11,18,2,0,3,13,1,0,13,43,0.176,0.265,0.284,0.549,54.0,29.0,1,0,0,2,3,lopezra02,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,lopezre01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lopezyo01,0
34,31,5,9,1,0,4,10,0,0,2,9,0.29,0.333,0.71,1.043,170.0,22.0,4,0,1,0,0,lorenmi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,loupaa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,loupaa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,loupaa01,0
148,129,16,30,6,2,6,25,2,1,16,38,0.233,0.324,0.45,0.774,112.0,58.0,3,2,0,1,0,lowebr01,0
680,596,78,159,37,1,23,99,0,0,78,128,0.267,0.353,0.448,0.801,121.0,267.0,8,3,0,3,1,lowrije01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lucasjo02,0
39,34,2,2,0,0,0,1,0,0,4,21,0.059,0.154,0.059,0.213,-37.0,2.0,0,0,0,1,0,lucchjo01,0
454,415,41,100,21,1,4,51,0,0,29,65,0.241,0.291,0.325,0.617,72.0,135.0,12,3,1,6,1,lucrojo01,0
101,94,10,20,4,1,1,8,0,0,7,20,0.213,0.267,0.309,0.576,56.0,29.0,2,0,0,0,0,lugoda01,0
13,11,1,1,0,0,0,0,0,0,1,8,0.091,0.167,0.091,0.258,-25.0,1.0,0,0,1,0,0,lugose01,0
103,92,16,17,1,3,3,7,2,2,10,18,0.185,0.272,0.359,0.631,72.0,33.0,7,1,0,0,0,luplojo01,0
20,15,3,0,0,0,0,1,0,0,3,8,0.0,0.167,0.0,0.167,-48.0,0.0,1,0,2,0,0,lylesjo01,0
17,13,2,0,0,0,0,1,0,0,2,7,0.0,0.133,0.0,0.133,-58.0,0.0,1,0,2,0,0,lylesjo01,0
3,2,1,0,0,0,0,0,0,0,1,1,0.0,0.333,0.0,0.333,1.0,0.0,0,0,0,0,0,lylesjo01,0
4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,lynnla01,0
2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,lynnla01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,lynnla01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lyonsty01,0
233,214,20,44,13,1,1,21,1,1,14,41,0.206,0.263,0.29,0.553,50.0,62.0,2,3,1,1,1,machadi01,0
709,632,84,188,35,3,37,107,14,2,70,104,0.297,0.367,0.538,0.905,145.0,340.0,26,2,0,5,18,machama01,0
413,365,48,115,21,1,24,65,8,1,45,51,0.315,0.387,0.575,0.963,162.0,210.0,14,0,0,3,12,machama01,0
296,267,36,73,14,2,13,42,6,1,25,53,0.273,0.338,0.487,0.825,122.0,130.0,12,2,0,2,6,machama01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,madsory01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,madsory01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,madsory01,0
40,32,0,3,0,0,0,0,0,0,0,9,0.094,0.094,0.094,0.188,-48.0,3.0,1,0,8,0,0,maedake01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,magilma01,0
34,29,0,3,1,0,0,0,0,0,2,10,0.103,0.161,0.138,0.299,-18.0,4.0,0,0,3,0,0,mahlety01,0
250,223,24,45,4,2,9,29,4,1,21,66,0.202,0.276,0.359,0.635,71.0,80.0,3,3,0,3,1,mahtomi01,0
231,202,22,50,13,1,3,27,2,0,25,67,0.248,0.333,0.366,0.7,94.0,74.0,4,2,0,2,0,mailelu01,0
3,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,makitka01,0
404,373,39,84,18,1,9,44,0,1,16,98,0.225,0.276,0.351,0.627,72.0,131.0,8,11,2,2,0,maldoma01,0
290,265,24,59,14,0,5,32,0,1,13,73,0.223,0.284,0.332,0.616,70.0,88.0,3,10,1,1,0,maldoma01,0
114,108,15,25,4,1,4,12,0,0,3,25,0.231,0.257,0.398,0.655,77.0,43.0,5,1,1,1,0,maldoma01,0
5,5,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,12.0,1.0,0,0,0,0,0,manaese01,0
636,582,69,141,23,3,24,58,0,1,44,153,0.242,0.299,0.416,0.715,95.0,242.0,17,5,0,5,1,mancitr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,mapledi01,0
519,477,50,117,26,8,8,51,11,10,32,88,0.245,0.292,0.384,0.675,87.0,183.0,9,2,1,7,4,margoma01,0
235,213,34,45,8,1,10,28,6,2,15,84,0.211,0.275,0.399,0.674,83.0,85.0,6,4,1,1,1,marisja01,0
29,27,1,3,3,0,0,0,0,1,2,6,0.111,0.172,0.222,0.395,10.0,6.0,2,0,0,0,0,marjami01,0
705,623,78,185,43,2,14,93,1,1,72,80,0.297,0.366,0.44,0.806,116.0,274.0,18,1,0,9,10,markani01,0
65,60,4,18,0,0,1,5,0,0,0,11,0.3,0.3,0.35,0.65,65.0,21.0,1,0,5,0,0,marquge01,0
85,78,11,13,1,1,0,7,3,0,6,23,0.167,0.224,0.205,0.429,15.0,16.0,5,0,0,1,0,marrede01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,marshev01,0
209,194,28,42,7,1,7,22,1,1,13,41,0.216,0.273,0.371,0.644,76.0,72.0,6,2,0,0,0,marteje01,0
580,520,68,135,26,12,14,59,6,1,54,79,0.26,0.332,0.437,0.768,102.0,227.0,12,3,1,2,3,marteke01,0
606,559,81,155,32,5,20,72,33,14,35,109,0.277,0.327,0.46,0.787,114.0,257.0,11,8,1,3,2,martest01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,martich02,0
353,318,48,81,15,3,11,33,7,4,30,77,0.255,0.323,0.425,0.747,101.0,135.0,2,3,0,2,1,martile01,0
336,303,45,76,15,3,9,29,7,3,29,75,0.251,0.321,0.409,0.731,97.0,124.0,1,3,0,1,1,martile01,0
17,15,3,5,0,0,2,4,0,1,1,2,0.333,0.353,0.733,1.086,183.0,11.0,1,0,0,1,0,martile01,0
352,289,37,56,8,0,10,25,0,3,56,82,0.194,0.338,0.325,0.663,86.0,94.0,7,7,0,0,0,martiru01,0
36,33,1,8,2,0,1,4,0,0,0,11,0.242,0.235,0.394,0.629,69.0,13.0,0,0,2,1,0,martica04,0
649,569,111,188,37,2,43,130,6,1,69,146,0.33,0.402,0.629,1.031,173.0,358.0,19,4,0,7,11,martijd02,0
590,534,64,163,30,0,17,83,0,3,49,104,0.305,0.364,0.457,0.821,124.0,244.0,15,2,2,3,0,martijo08,0
508,467,32,117,21,0,9,54,0,0,32,49,0.251,0.297,0.353,0.651,76.0,165.0,19,2,0,7,4,martivi01,0
179,152,26,45,9,3,1,19,0,0,21,36,0.296,0.397,0.414,0.811,127.0,63.0,0,5,0,1,1,martini02,0
218,195,15,39,9,1,1,20,0,0,20,66,0.2,0.272,0.272,0.544,45.0,53.0,7,0,1,2,1,mathije01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,matonph01,0
53,46,2,5,1,0,2,4,0,0,3,13,0.109,0.163,0.261,0.424,17.0,12.0,1,0,4,0,0,matzst01,0
543,486,64,137,27,1,6,48,0,1,51,86,0.282,0.351,0.379,0.729,100.0,184.0,9,2,1,3,5,mauerjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,maurebr01,0
58,55,5,10,4,0,1,6,0,0,2,13,0.182,0.207,0.309,0.516,41.0,17.0,3,0,0,1,0,maxwebr01,0
384,342,32,85,14,2,4,28,10,5,38,75,0.249,0.326,0.336,0.662,86.0,115.0,7,2,0,2,1,maybica01,0
287,251,20,63,12,1,3,20,8,5,32,55,0.251,0.338,0.343,0.681,90.0,86.0,3,2,0,2,1,maybica01,0
97,91,12,22,2,1,1,8,2,0,6,20,0.242,0.289,0.319,0.607,71.0,29.0,4,0,0,0,0,maybica01,0
2,1,0,0,0,0,0,0,0,0,1,1,0.0,0.5,0.0,0.5,55.0,0.0,0,0,0,0,0,mayermi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,mayzati01,0
536,489,61,126,25,1,20,77,1,0,40,116,0.258,0.317,0.436,0.753,96.0,213.0,13,4,0,3,2,mazarno01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,mazzoco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,mcallza01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,mcallza01,0
216,189,22,40,3,0,7,23,0,1,19,40,0.212,0.301,0.339,0.64,76.0,64.0,7,6,0,2,0,mccanbr01,0
457,427,31,94,16,0,8,39,0,3,26,116,0.22,0.267,0.314,0.581,57.0,134.0,9,2,0,2,0,mccanja02,0
31,29,1,3,2,0,0,2,0,0,0,19,0.103,0.103,0.172,0.276,-27.0,5.0,0,0,2,0,0,mccarbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,mccarke01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,mccread01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,mcculla02,0
682,569,83,145,30,3,20,65,14,9,95,145,0.255,0.368,0.424,0.792,120.0,241.0,12,11,0,7,1,mccutan01,0
568,482,65,123,28,2,15,55,13,6,73,123,0.255,0.357,0.415,0.772,115.0,200.0,11,7,0,6,1,mccutan01,0
114,87,18,22,2,1,5,10,1,3,22,22,0.253,0.421,0.471,0.892,145.0,41.0,1,4,0,1,0,mccutan01,0
7,7,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,mcfartj01,0
